V1	V2
ILMN_1651259	FLJ36848
ILMN_2163306	FAM120A
ILMN_2392261	FABP6
ILMN_1721559	FABP6
ILMN_1713676	FLJ40330
ILMN_1746695	FLJ40330
ILMN_2196078	SLAMF6
ILMN_1669560	LOC652317
ILMN_1693860	TSPY2
ILMN_1669259	ANKRD49
ILMN_1895499	
ILMN_1669268	MEX3D
ILMN_1671288	ODF2
ILMN_1730698	ODF2
ILMN_1759155	IFIT1L
ILMN_1732782	SCN2A
ILMN_2290776	AGBL5
ILMN_1731240	FGF7
ILMN_1711062	MMP19
ILMN_2202930	PCYT2
ILMN_1724700	RIOK3
ILMN_1769540	FLJ43276
ILMN_1688346	ZNF800
ILMN_1779648	HIST3H2A
ILMN_1905053	
ILMN_1885547	
ILMN_1745223	CDC42EP4
ILMN_1692591	RNF183
ILMN_1656218	LOC388022
ILMN_1889857	
ILMN_1692864	PDLIM5
ILMN_1764455	LOC653520
ILMN_1715110	MTMR1
ILMN_1675190	RETN
ILMN_2054607	CYP4V2
ILMN_2250853	C1orf84
ILMN_1719398	C1orf84
ILMN_1718236	NXF2B
ILMN_1731280	NXF2B
ILMN_2385173	U2AF2
ILMN_1794612	UBA7
ILMN_1747227	ADORA1
ILMN_1755904	LOC651907
ILMN_1848347	
ILMN_1821472	
ILMN_1834339	
ILMN_1667255	LOC728095
ILMN_1661596	FLVCR1
ILMN_1813594	PREI3
ILMN_1893000	
ILMN_1914911	
ILMN_1653876	SPG21
ILMN_2353161	MSLN
ILMN_1702530	LOC652179
ILMN_1853599	
ILMN_1783815	COG7
ILMN_1775542	FAIM3
ILMN_1660337	PPT2
ILMN_1724081	POTE14
ILMN_1851475	
ILMN_1653793	PDPK1
ILMN_1802523	HS3ST5
ILMN_1881728	
ILMN_1740996	CA3
ILMN_1915098	
ILMN_1902927	
ILMN_2335583	KLK2
ILMN_1754920	C6orf58
ILMN_1719696	PLD1
ILMN_1901304	
ILMN_1662451	FCER2
ILMN_2246563	COL8A1
ILMN_1809313	CASP8
ILMN_1800575	LOC649260
ILMN_1905509	
ILMN_1875984	
ILMN_1794666	TSSK1B
ILMN_1878865	
ILMN_1811715	LOC388242
ILMN_2376833	ZNF200
ILMN_1809951	ZNF200
ILMN_1803580	LOC645941
ILMN_1771987	SLC44A2
ILMN_1895143	
ILMN_1878133	
ILMN_1863390	
ILMN_1653766	CCL24
ILMN_1669303	YAF2
ILMN_2274240	GGT1
ILMN_1660260	LOC645927
ILMN_1909188	
ILMN_2179837	BANF1
ILMN_1749243	BANF1
ILMN_1718207	SETDB1
ILMN_1865608	
ILMN_1845894	
ILMN_1855679	
ILMN_1829298	
ILMN_1844264	
ILMN_1789123	PLK4
ILMN_1899936	TMEM99
ILMN_1758173	TMEM99
ILMN_1863994	
ILMN_1697751	GINS1
ILMN_1677965	LOC654249
ILMN_2200915	RIPPLY2
ILMN_1709413	RIPPLY2
ILMN_1770498	LOC728411
ILMN_1906957	
ILMN_1651899	LOC653314
ILMN_1904952	
ILMN_1738414	G6PC
ILMN_1765438	C6orf184
ILMN_1859160	
ILMN_1795309	LOC391703
ILMN_2233366	ASAP1
ILMN_1690963	ASAP1
ILMN_1659937	ZBTB24
ILMN_1755588	ANKRD47
ILMN_1732375	EEFSEC
ILMN_1716869	GPM6A
ILMN_2389851	MDM2
ILMN_1747595	LOC653194
ILMN_1866455	
ILMN_1746485	LOC645899
ILMN_1656448	LOC642000
ILMN_2171588	SLC6A1
ILMN_2340886	OTOF
ILMN_1679051	PTPRR
ILMN_1800262	PPFIA3
ILMN_1769473	SETD2
ILMN_1904030	
ILMN_1823324	
ILMN_1667060	HSF1
ILMN_1861604	
ILMN_1808835	CCDC7
ILMN_2382974	CCDC7
ILMN_1777446	LOC647987
ILMN_1854394	
ILMN_1738843	TSSK2
ILMN_1816737	
ILMN_1665257	RIMS2
ILMN_2383344	RSU1
ILMN_1795503	MCC
ILMN_1681326	LOC645869
ILMN_1764239	PMPCA
ILMN_1673870	AAA1
ILMN_1916783	
ILMN_1763326	C5orf25
ILMN_1659079	C5orf25
ILMN_1724915	C6orf191
ILMN_1759387	LOC644782
ILMN_1879400	
ILMN_1768271	SMAP1
ILMN_1896189	
ILMN_1701645	FLJ45537
ILMN_2121848	FLJ45537
ILMN_1714515	MRPS12
ILMN_1810866	MRPS12
ILMN_1787366	ZNF335
ILMN_1733035	FAM128A
ILMN_1863236	
ILMN_1833164	
ILMN_1912625	
ILMN_1720983	PCDH11X
ILMN_1742460	PCDH11X
ILMN_1663300	PCDH11X
ILMN_1668880	AKR1C4
ILMN_1687757	AKR1C4
ILMN_1773681	CLCA3
ILMN_2296101	PCDHA9
ILMN_1784467	NUP210
ILMN_1893728	
ILMN_1758102	LOC643853
ILMN_1889019	
ILMN_1875624	
ILMN_1663935	LOC642506
ILMN_2388254	GCET2
ILMN_2073157	AMY2B
ILMN_1694882	AMY2B
ILMN_2407703	SYN1
ILMN_1790859	PLAC9
ILMN_1877762	
ILMN_1713505	NPC1
ILMN_1908872	
ILMN_1881005	
ILMN_1690237	PCDHB19P
ILMN_1768840	ST7OT4
ILMN_1832007	
ILMN_1671295	CCDC3
ILMN_1660368	TRRAP
ILMN_2052373	RAB17
ILMN_1859528	
ILMN_1656684	CCR3
ILMN_1705810	LOC653094
ILMN_1693766	CEP135
ILMN_1710558	LOC728094
ILMN_1720531	JMJD2B
ILMN_1681979	JMJD2B
ILMN_1888349	
ILMN_1750160	FASTKD3
ILMN_2129859	FASTKD3
ILMN_1721628	C19orf73
ILMN_1750215	LOC729355
ILMN_2411139	FIBP
ILMN_1804157	LOC647965
ILMN_1889784	
ILMN_1889884	LOC730118
ILMN_2163790	CGB5
ILMN_1691647	CGB5
ILMN_1838645	
ILMN_1794742	HES5
ILMN_1762033	NAPEPLD
ILMN_2118229	NAPEPLD
ILMN_1806408	ACADVL
ILMN_1851340	
ILMN_1736176	PLK1
ILMN_1695865	LOC440258
ILMN_1810176	MAP3K7
ILMN_1724410	USP46
ILMN_1837167	
ILMN_1899756	
ILMN_1801146	MMP17
ILMN_2207997	DEFB131
ILMN_1697957	C22orf9
ILMN_1680555	LOC650788
ILMN_1776327	LOC727820
ILMN_1743203	OR51G2
ILMN_1700887	TDRD5
ILMN_1677153	OPN1LW
ILMN_1906397	
ILMN_2376771	ATR
ILMN_2277201	ATR
ILMN_1719542	LOC644365
ILMN_1753712	STX10
ILMN_1756696	USF2
ILMN_2324672	USF2
ILMN_1681132	IL12B
ILMN_1760950	SLC23A1
ILMN_2376553	SLC23A1
ILMN_2363880	ALDH3B2
ILMN_1763666	ALDH3B2
ILMN_1847870	
ILMN_1873607	
ILMN_1850711	
ILMN_1750158	ACOX1
ILMN_1890445	
ILMN_1914938	
ILMN_1811767	INHBE
ILMN_1841364	
ILMN_1863233	
ILMN_1801822	C18orf25
ILMN_1813763	SLC20A2
ILMN_2105960	KIF12
ILMN_1809520	OR10A4
ILMN_1877129	
ILMN_1843734	
ILMN_1783636	COX6A1
ILMN_1682696	LOC652373
ILMN_1858867	
ILMN_1852657	
ILMN_1892955	
ILMN_1675656	PPFIBP2
ILMN_2166093	PIK3C2A
ILMN_1821032	
ILMN_1847771	
ILMN_1651501	ABCD4
ILMN_1778852	LOC391730
ILMN_1689800	MRTO4
ILMN_1794163	TMOD4
ILMN_1785742	AMZ1
ILMN_1909230	
ILMN_1670669	SERPINA12
ILMN_1814206	HTR1B
ILMN_1886298	
ILMN_1667825	MLKL
ILMN_2378670	SNX15
ILMN_1676978	SNX15
ILMN_1783671	PCDHB12
ILMN_1705252	KLK8
ILMN_1682255	C14orf183
ILMN_1806725	PDCD1
ILMN_1864033	
ILMN_1663561	TCF2
ILMN_1778337	TCF2
ILMN_1831072	
ILMN_1719105	KRTAP20-1
ILMN_1818810	
ILMN_1808115	ATP7A
ILMN_1756081	LOC643662
ILMN_1690420	GFI1
ILMN_2379788	HIF1A
ILMN_1693363	LOC652859
ILMN_1886528	
ILMN_1783889	PRKAA1
ILMN_1745558	LOC646243
ILMN_1685323	LOC646243
ILMN_1667230	C21orf59
ILMN_1776147	C21orf59
ILMN_2136926	PPY2
ILMN_1763487	CTLA4
ILMN_1838795	
ILMN_1685441	ASAP3
ILMN_1726845	LOC121981
ILMN_2078389	SLC4A2
ILMN_1807067	C20orf118
ILMN_1805241	LOC644593
ILMN_1849024	
ILMN_1859760	
ILMN_1794468	QPCTL
ILMN_1687484	ZFX
ILMN_1767664	LOC653431
ILMN_1741392	SLC25A20
ILMN_1667429	SLC25A20
ILMN_1829322	
ILMN_1910549	
ILMN_1695585	RPS26L
ILMN_1750636	RPS26L
ILMN_1900110	
ILMN_1796836	LOC727775
ILMN_1721055	C17orf54
ILMN_2155322	ZNF652
ILMN_2155323	ZNF652
ILMN_1689154	BTG4
ILMN_1900430	
ILMN_1725297	AMPH
ILMN_1753286	MYO19
ILMN_1701621	SCO2
ILMN_1835951	
ILMN_1893339	
ILMN_1781242	SOST
ILMN_1700705	SOST
ILMN_1658710	FAM19A4
ILMN_2415474	FAM19A4
ILMN_2401826	FTSJ1
ILMN_2401822	FTSJ1
ILMN_1709474	ALMS1
ILMN_2121189	C1orf156
ILMN_1734915	C1orf156
ILMN_1806633	LOC653333
ILMN_1841384	
ILMN_1735062	KCNG2
ILMN_1772527	C12orf44
ILMN_1710906	RNF145
ILMN_1666453	STK3
ILMN_1770623	FAM58A
ILMN_1660341	LRPAP1
ILMN_1846797	
ILMN_2081162	SH3BGRL
ILMN_1702835	SH3BGRL
ILMN_2212780	GGTA1
ILMN_1754788	GMPR2
ILMN_1847907	
ILMN_2180606	NAT13
ILMN_1722217	TCTE3
ILMN_1777727	KANK1
ILMN_1704351	WDR25
ILMN_2384591	HN1
ILMN_1720484	CRTAP
ILMN_1665235	CRTAP
ILMN_1868228	
ILMN_1874654	
ILMN_1830040	
ILMN_1915768	
ILMN_1751289	DERPC
ILMN_1841522	
ILMN_2361575	SNX14
ILMN_2361570	SNX14
ILMN_1735265	LOC646507
ILMN_1867039	
ILMN_2353754	TPM3
ILMN_1704091	DGAT1
ILMN_1902287	
ILMN_1897240	
ILMN_1778553	DUXA
ILMN_1841485	
ILMN_1756807	GPR62
ILMN_1651715	RNF2
ILMN_1788008	FLJ35740
ILMN_1696119	SRI
ILMN_1699525	SRI
ILMN_1772538	LOC644133
ILMN_1727689	TNFAIP2
ILMN_1752550	NPAS3
ILMN_1808326	NPAS3
ILMN_1769684	LCE1E
ILMN_1668386	LCE1E
ILMN_2103295	TINP1
ILMN_1665557	USP15
ILMN_1728059	LOC645236
ILMN_1892135	
ILMN_1913639	
ILMN_2070349	POLR3G
ILMN_1851773	
ILMN_1821280	
ILMN_1782618	C9orf16
ILMN_1900733	
ILMN_1847712	
ILMN_1847365	
ILMN_1656902	HECTD3
ILMN_1810937	MPZ
ILMN_1875332	
ILMN_1866336	
ILMN_1675848	MYL12A
ILMN_1705423	LOC651450
ILMN_2207539	RPS17
ILMN_2207533	RPS17
ILMN_1683148	PRICKLE2
ILMN_1859025	
ILMN_1732609	KIAA1539
ILMN_1716758	PCDH1
ILMN_1781386	WIPI1
ILMN_1909372	
ILMN_2091412	FLT3LG
ILMN_1760647	HOXA3
ILMN_1676616	PTPRZ1
ILMN_1753613	HOXA5
ILMN_1796851	FOXL2
ILMN_1714280	FOXL2
ILMN_1843052	
ILMN_1704245	MYO18B
ILMN_1793006	TAC3
ILMN_1784889	TAC3
ILMN_1726469	LOC646119
ILMN_1872564	
ILMN_1698992	LOC648612
ILMN_1873593	
ILMN_1652246	KIAA0363
ILMN_1686373	C15orf26
ILMN_1849695	
ILMN_1871942	
ILMN_1762714	VGLL2
ILMN_1691747	KHDRBS3
ILMN_1727790	KHDRBS3
ILMN_1815690	TIE1
ILMN_1812001	VASP
ILMN_1743646	VASP
ILMN_1745567	SMA3
ILMN_1858168	
ILMN_1740231	ELMO1
ILMN_1759766	CTXN1
ILMN_2079098	C9orf80
ILMN_1688621	C9orf80
ILMN_1811277	TRIM13
ILMN_1678788	HAPLN2
ILMN_1844983	
ILMN_1788349	TMEM202
ILMN_2245523	TMEM202
ILMN_1668460	PRTN3
ILMN_1742586	TMPRSS11F
ILMN_1651641	LOC643069
ILMN_1868007	
ILMN_1658743	CCNDBP1
ILMN_1662935	C1QTNF7
ILMN_1874662	
ILMN_1773247	ZNF410
ILMN_1666471	UQCRQ
ILMN_1823083	
ILMN_1695430	DDB1
ILMN_1702501	RPS6KA2
ILMN_1716218	RPS6KA2
ILMN_1835896	
ILMN_1712396	GJD2
ILMN_1666503	DENND2A
ILMN_1703326	GPR44
ILMN_1771139	FBXO31
ILMN_1869676	
ILMN_1733666	PLDN
ILMN_1913001	
ILMN_1895120	
ILMN_1823968	
ILMN_1884902	
ILMN_1775267	LOC649305
ILMN_1871159	
ILMN_1727490	MYO3B
ILMN_2353697	HINFP
ILMN_1832787	
ILMN_1860571	
ILMN_1905788	
ILMN_1897147	
ILMN_1729188	HAMP
ILMN_1654210	CD1C
ILMN_2230579	RABGEF1
ILMN_2230577	RABGEF1
ILMN_1846723	
ILMN_1706963	ADAR
ILMN_1858256	
ILMN_1677385	C8orf40
ILMN_1661476	TAC4
ILMN_1808650	CYP39A1
ILMN_2176758	TRPV5
ILMN_1824430	
ILMN_1660576	LOC646604
ILMN_1817096	
ILMN_2395375	GABBR1
ILMN_2395373	GABBR1
ILMN_2348090	MRPL55
ILMN_1829801	
ILMN_2181089	VPRBP
ILMN_1797025	LOC651380
ILMN_1757052	SLC16A1
ILMN_1823347	
ILMN_1816399	
ILMN_1855712	
ILMN_1843974	
ILMN_1713529	SEMA6A
ILMN_1832703	
ILMN_1859769	
ILMN_1907467	
ILMN_1811110	TDRD9
ILMN_2169490	TDRD9
ILMN_1830601	
ILMN_1820002	
ILMN_1904084	
ILMN_2198393	KATNA1
ILMN_1841468	
ILMN_1835210	LOC728103
ILMN_1744963	ERO1L
ILMN_1886279	
ILMN_2319424	GYG2
ILMN_2245686	GYG2
ILMN_1912747	
ILMN_1858856	
ILMN_2162799	AHR
ILMN_1810045	NLRP1
ILMN_1661647	LOC646144
ILMN_1865349	
ILMN_1710217	MLANA
ILMN_1673384	GEMIN7
ILMN_1814106	C9orf169
ILMN_1896261	
ILMN_1694259	NSA2
ILMN_1846977	
ILMN_1652313	RNF215
ILMN_1756676	PHF19
ILMN_1745420	PHF19
ILMN_1755051	EFHC1
ILMN_1874933	
ILMN_1737656	ABCD4
ILMN_1837256	
ILMN_2291644	SIRT5
ILMN_1738983	SIRT5
ILMN_2210713	COMMD8
ILMN_1768567	OR10S1
ILMN_1876892	
ILMN_2150352	CBWD5
ILMN_1718525	ITIH4
ILMN_1786944	LOC651546
ILMN_1803846	EIF1
ILMN_1709549	PLEKHM1
ILMN_1885879	
ILMN_1658942	LOC642121
ILMN_2339410	ACE
ILMN_1903914	
ILMN_1763604	CACNB1
ILMN_2271304	CACNB1
ILMN_2366205	CACNB1
ILMN_1866253	
ILMN_1871597	
ILMN_1657796	STMN1
ILMN_1750508	STMN1
ILMN_1886735	
ILMN_1670219	LOC645090
ILMN_1662507	AKR1C1
ILMN_1764177	JARID2
ILMN_1682407	CYB5R2
ILMN_1884508	
ILMN_1691355	HHATL
ILMN_1668657	FLJ38973
ILMN_1888808	
ILMN_1841300	
ILMN_1915769	
ILMN_1731914	SCN4A
ILMN_1660963	CCIN
ILMN_1746829	C16orf65
ILMN_1866776	
ILMN_2352926	BPGM
ILMN_2352921	BPGM
ILMN_2369785	SNRPD2
ILMN_1849683	
ILMN_2349006	USP21
ILMN_1780887	USP21
ILMN_1673609	ISLR
ILMN_1747593	ISLR
ILMN_1898518	
ILMN_1740104	HOXC6
ILMN_1794492	HOXC6
ILMN_1685774	LOC647340
ILMN_1657486	OR2AG2
ILMN_1667948	SPATA18
ILMN_1721657	RSU1
ILMN_1779234	CXCL6
ILMN_2161577	CXCL6
ILMN_1699076	LOC285442
ILMN_2218208	SPARCL1
ILMN_1662837	WFIKKN2
ILMN_1876153	
ILMN_1754576	KRT6C
ILMN_1748366	SLC5A9
ILMN_1887128	
ILMN_1780575	CRP
ILMN_2056074	RGPD2
ILMN_1814622	FLJ20125
ILMN_1743362	LOC643195
ILMN_1888334	
ILMN_1659952	MTMR2
ILMN_1882327	
ILMN_2168276	C15orf56
ILMN_1886918	
ILMN_1739749	B3GALT6
ILMN_2409298	NUSAP1
ILMN_1726720	NUSAP1
ILMN_1892596	
ILMN_1653572	LOC647529
ILMN_1750521	UCP3
ILMN_1658687	LOC645893
ILMN_1884271	
ILMN_1879962	
ILMN_1672565	RG9MTD1
ILMN_1670122	ZNF624
ILMN_2063687	ZNF624
ILMN_1767362	ADAMTS6
ILMN_1791773	OR1A2
ILMN_1770861	LOC653650
ILMN_1825109	
ILMN_1689970	LOC642672
ILMN_1766918	KCNK5
ILMN_1866445	
ILMN_2084043	TCEAL7
ILMN_1889456	
ILMN_1789176	PSMB1
ILMN_1659823	PCDH1
ILMN_1892608	
ILMN_1835005	
ILMN_1843876	
ILMN_1847061	
ILMN_1902929	
ILMN_1841260	
ILMN_1800976	NFATC3
ILMN_1755983	NFATC3
ILMN_1692834	C1orf26
ILMN_1728255	LALBA
ILMN_1875300	
ILMN_1872343	
ILMN_1703864	SFTA2
ILMN_1833062	
ILMN_2120982	ALG11
ILMN_1660856	ALG11
ILMN_1836665	
ILMN_1806888	LOC647391
ILMN_1711462	MNS1
ILMN_2157240	MNS1
ILMN_1800020	GART
ILMN_1793220	GART
ILMN_1829437	
ILMN_1871162	
ILMN_1660315	SPN
ILMN_1874190	
ILMN_1667957	LOC646549
ILMN_1810423	RPP40
ILMN_1833840	
ILMN_1802392	RAD51L1
ILMN_1815796	NT5C1A
ILMN_1898999	
ILMN_1703967	LOC653136
ILMN_1761693	CALN1
ILMN_1778121	CALN1
ILMN_2205162	ZNF699
ILMN_1844203	
ILMN_1853691	
ILMN_2073235	FTHL12
ILMN_1750278	FTHL12
ILMN_1789058	C1orf188
ILMN_2082489	PRMT7
ILMN_2094630	TRIM60
ILMN_2094631	TRIM60
ILMN_2059294	RTCD1
ILMN_1730202	MAGEF1
ILMN_1841787	
ILMN_1849937	
ILMN_1798977	GPR97
ILMN_1815054	GPR97
ILMN_1765941	GPR97
ILMN_1790518	PHF16
ILMN_1767310	CXorf20
ILMN_1786195	PRKACA
ILMN_2395314	PRKACA
ILMN_1912511	
ILMN_1660007	FLJ32658
ILMN_1807112	ANKRD13D
ILMN_1682781	TEAD2
ILMN_1831344	
ILMN_1888039	
ILMN_1856058	
ILMN_1897107	
ILMN_1780601	EMR1
ILMN_1720727	SLCO1A2
ILMN_1726437	EFCAB3
ILMN_1774799	LOC647680
ILMN_1824823	
ILMN_1730039	IGSF21
ILMN_1746676	CLDN8
ILMN_2072568	CLDN8
ILMN_1780942	LOC653216
ILMN_1790926	LOC653216
ILMN_2291565	CT45A5
ILMN_2402042	CT45A5
ILMN_1722302	ZNF48
ILMN_1774890	LAS1L
ILMN_1812622	NEIL1
ILMN_1811167	CCDC27
ILMN_1818245	
ILMN_1810474	UBE2I
ILMN_1662934	UBE2I
ILMN_1664026	SPDYE1
ILMN_2250830	SPDYE1
ILMN_2329171	SPDYE1
ILMN_1776092	LOC647716
ILMN_1856323	
ILMN_1823082	
ILMN_1681223	CACNA1D
ILMN_1900207	
ILMN_1761361	LOC441347
ILMN_1814022	NR1H3
ILMN_1786359	LOC346950
ILMN_1671221	GAPVD1
ILMN_1829720	
ILMN_1740535	LOC651603
ILMN_1846829	
ILMN_1772092	LOC152586
ILMN_1763612	TMEM132D
ILMN_1760109	SLAMF6
ILMN_1776822	FKSG49
ILMN_1837749	
ILMN_1912940	
ILMN_1821030	
ILMN_1773228	DLST
ILMN_1668035	CRH
ILMN_2132379	TDGF1
ILMN_1896590	
ILMN_1816780	
ILMN_1709611	PSMA1
ILMN_1760542	PSMA1
ILMN_1808095	RNF41
ILMN_1863816	
ILMN_2269380	FNDC3A
ILMN_2362581	FNDC3A
ILMN_1705111	FNDC3A
ILMN_1871771	
ILMN_1916564	
ILMN_1841414	
ILMN_1825625	
ILMN_1674343	NXF3
ILMN_1682567	CCDC106
ILMN_1676440	LOC440776
ILMN_1704376	GLDN
ILMN_2124802	MT1H
ILMN_1792053	LOC642904
ILMN_2373632	IDH3B
ILMN_1719170	WBSCR27
ILMN_1761163	HS3ST3B1
ILMN_1881658	
ILMN_1774228	LOC650280
ILMN_1832593	
ILMN_1705985	PIGA
ILMN_2367186	PIGA
ILMN_1666819	PHLDB1
ILMN_1701244	ITFG2
ILMN_1875036	
ILMN_1664828	APOBEC3H
ILMN_1884944	
ILMN_1652205	LOC645785
ILMN_1894743	
ILMN_1857427	
ILMN_1693838	LOC644347
ILMN_2231569	ATAD3C
ILMN_1900301	
ILMN_1821024	
ILMN_1682547	ANKRD2
ILMN_2063106	CLK2P
ILMN_2315569	N6AMT1
ILMN_1655690	CDR1
ILMN_1791114	CDR1
ILMN_1757278	LOC643300
ILMN_1661348	LOC643300
ILMN_1826190	
ILMN_2209614	ODF3B
ILMN_1676257	TMEM211
ILMN_1791147	YPEL3
ILMN_1912881	
ILMN_1652369	ERCC1
ILMN_2211065	TMEM91
ILMN_2352036	RTN4
ILMN_1685551	CHD4
ILMN_1658411	CHD4
ILMN_1828151	
ILMN_1817280	
ILMN_1896808	
ILMN_1831219	
ILMN_1733863	FAM100A
ILMN_1840388	
ILMN_1691393	DNPEP
ILMN_1734880	LOC644128
ILMN_1696711	C6orf148
ILMN_1847149	
ILMN_2054652	TYRP1
ILMN_1907756	
ILMN_1830862	
ILMN_1660199	ACAA2
ILMN_2201768	KRT40
ILMN_1897253	
ILMN_1874613	
ILMN_1657949	RHEB
ILMN_1683832	PLGLA1
ILMN_1895727	
ILMN_1752340	ARF5
ILMN_1678022	LOC643824
ILMN_1740171	DUSP11
ILMN_2046024	DUSP11
ILMN_1899445	
ILMN_1897004	
ILMN_1763382	NPPB
ILMN_1701424	LAMC2
ILMN_1653824	LAMC2
ILMN_1769416	TTN
ILMN_1667532	LOC642566
ILMN_1789482	PRM3
ILMN_1754827	LRRC45
ILMN_2275803	LRRC45
ILMN_1742507	LRRC45
ILMN_1838910	
ILMN_1713686	IL34
ILMN_1870492	
ILMN_1726064	PAK1IP1
ILMN_2054145	PAK1IP1
ILMN_1729815	LOC650584
ILMN_2153936	FAM9B
ILMN_2153939	FAM9B
ILMN_2227377	OR2J2
ILMN_1778320	FLJ44216
ILMN_2320906	RTN3
ILMN_2400448	L3MBTL3
ILMN_1779852	LOC387934
ILMN_1721651	LOC646463
ILMN_1713482	CWC15
ILMN_2189701	CYLC1
ILMN_1691143	RAB18
ILMN_1807079	OR1E2
ILMN_2107878	OR1E2
ILMN_1848029	
ILMN_1717745	TIAL1
ILMN_1796855	TIAL1
ILMN_1900865	
ILMN_1904138	
ILMN_1823739	
ILMN_2098499	TTTY12
ILMN_1826358	
ILMN_1877593	
ILMN_1825913	
ILMN_1847901	
ILMN_1786046	CASP9
ILMN_2189815	SLC22A10
ILMN_1909529	
ILMN_1818006	
ILMN_1740528	ASB15
ILMN_1702691	TNFAIP3
ILMN_1736077	LIAS
ILMN_2367113	CASP6
ILMN_1818327	
ILMN_1773018	CUEDC2
ILMN_1908374	
ILMN_1739374	NKAIN1
ILMN_1903161	
ILMN_1709925	GPR155
ILMN_1906870	
ILMN_1759495	XPO5
ILMN_1857547	
ILMN_1916808	
ILMN_1766832	LOC653463
ILMN_1914354	
ILMN_1867060	
ILMN_1816402	
ILMN_2115350	TNXA
ILMN_2389970	TSPAN32
ILMN_1718621	TSPAN32
ILMN_1851599	
ILMN_1759698	LOC642372
ILMN_1691743	GJD3
ILMN_1701073	ZNF492
ILMN_1669310	RHOT2
ILMN_1724826	DNM1L
ILMN_1736577	ZNF688
ILMN_1858847	
ILMN_1881620	
ILMN_1807529	PADI4
ILMN_1808715	LOC389300
ILMN_1654542	C5orf21
ILMN_1909867	
ILMN_1734283	LOC644666
ILMN_2353129	EYA2
ILMN_1815141	LOC149448
ILMN_2196734	HRB
ILMN_2364174	CSNK1A1
ILMN_1704000	IL1F6
ILMN_1835218	
ILMN_1809613	NGEF
ILMN_1805773	ART4
ILMN_1743103	SH3PXD2A
ILMN_1912028	
ILMN_1668194	LMTK3
ILMN_1823261	
ILMN_2283388	C20orf24
ILMN_2387599	C20orf24
ILMN_1720259	SPANXN2
ILMN_1711203	C6orf15
ILMN_1733696	IMP3
ILMN_1866314	
ILMN_1759652	C1orf61
ILMN_1823717	
ILMN_1652787	PIK3AP1
ILMN_1906662	
ILMN_1790160	KIT
ILMN_1729929	LOC652674
ILMN_1775822	PDGFB
ILMN_1737695	PDGFB
ILMN_1829768	
ILMN_1767927	PTCHD2
ILMN_2396648	EXOSC1
ILMN_1775008	NCAPD2
ILMN_1808436	CTNNB1
ILMN_1805024	ERBB2IP
ILMN_1910126	
ILMN_1743890	LOC648359
ILMN_1815953	LOC440905
ILMN_1673808	LOC402199
ILMN_1896751	
ILMN_1673604	YIPF3
ILMN_1752802	CLPTM1L
ILMN_1916040	
ILMN_1746832	CEP290
ILMN_1805041	LOC644479
ILMN_1823109	
ILMN_1907544	
ILMN_1883240	
ILMN_1783214	LOC652272
ILMN_1895200	
ILMN_1792837	CIAO1
ILMN_2048793	CIAO1
ILMN_1898165	
ILMN_1889447	
ILMN_1655519	LOC645651
ILMN_1879894	
ILMN_1654060	MKNK2
ILMN_1756411	SHOX2
ILMN_1669696	ZNF792
ILMN_1673673	PBK
ILMN_1726169	EDF1
ILMN_2246894	EDF1
ILMN_1721475	FERD3L
ILMN_1727023	AMMECR1L
ILMN_1666753	FLJ20397
ILMN_1843222	
ILMN_2276504	SCMH1
ILMN_1653861	SCMH1
ILMN_2375557	SCMH1
ILMN_2285618	DIP2A
ILMN_2398408	TCEAL1
ILMN_2398403	TCEAL1
ILMN_1882035	
ILMN_1710458	LOC646990
ILMN_2299440	KIRREL2
ILMN_1895101	
ILMN_1891267	
ILMN_1843616	
ILMN_1819505	
ILMN_1802708	BTN3A1
ILMN_1657797	FIBP
ILMN_1655734	RPF1
ILMN_1716678	NPC2
ILMN_1803217	KIAA0514
ILMN_2367418	OSCAR
ILMN_1774287	CFB
ILMN_2099487	C17orf108
ILMN_1793841	ZNF542
ILMN_1757552	PTRF
ILMN_1651532	LOC644519
ILMN_2208777	NHLH2
ILMN_1787013	NHLH2
ILMN_1764029	FLJ40448
ILMN_1780344	KRTAP2-2
ILMN_1676146	KRTAP2-2
ILMN_1781027	TSNARE1
ILMN_1695871	DISC1
ILMN_1726104	C11orf51
ILMN_1673950	STBD1
ILMN_1864165	
ILMN_1677577	LOC338756
ILMN_1789909	TBC1D9B
ILMN_2390227	TBC1D9B
ILMN_1829686	
ILMN_2179739	HCRT
ILMN_1657873	XPO4
ILMN_1748928	LOC650024
ILMN_1863709	
ILMN_2314244	LRRC23
ILMN_1753404	LRRC23
ILMN_1673042	RBBP6
ILMN_1871233	
ILMN_1867827	
ILMN_1860944	
ILMN_1746706	LOC653103
ILMN_1819700	
ILMN_1788099	LSM4
ILMN_1730229	CGNL1
ILMN_1690021	LOC652492
ILMN_1888918	
ILMN_1723567	C1orf118
ILMN_1781816	CHD6
ILMN_1893784	
ILMN_2345015	PTGES2
ILMN_2345016	PTGES2
ILMN_1812777	MRPL35
ILMN_1753016	MRPL35
ILMN_2064237	C1orf88
ILMN_1885296	
ILMN_1810901	RNASEH2A
ILMN_1698605	TMEM43
ILMN_1739133	C8orf45
ILMN_1753043	LOC649044
ILMN_1699324	LOC649044
ILMN_1804137	ATP11C
ILMN_1756826	MORN2
ILMN_1864421	
ILMN_1711166	WDR8
ILMN_1678086	CCDC74A
